timestamp,temperature[degC],humidity[%],pm[ug/m^3],pm[V],latitude[deg],longitude[deg],altitude[deg]
11/27/2016 03:08:31,16.46,10.75,0.93,0.2832,---,---,---
11/27/2016 03:09:31,16.45,10.2,0.21,0.12756,---,---,---
11/27/2016 03:10:31,16.45,11.6,0.02,0.1593,---,---,---
11/27/2016 03:11:31,16.43,10.16,0.34,0.15564,---,---,---
11/27/2016 03:12:31,16.43,14.07,0.1,0.19043,---,---,---
11/27/2016 03:13:31,16.42,11.68,0.53,0.27161,---,---,---
11/27/2016 03:14:31,16.43,14.11,0,0.06958,---,---,---
11/27/2016 03:15:31,16.44,10.97,1.03,0.32715,---,---,---
11/27/2016 03:16:31,16.44,10.57,0.85,0.28442,---,---,---
11/27/2016 03:17:31,16.44,10.83,0.97,0.21729,---,---,---
11/27/2016 03:18:31,16.43,10.31,1.34,0.34973,---,---,---
11/27/2016 03:19:31,16.43,15.28,1.85,0.25635,---,---,---
11/27/2016 03:20:31,16.42,11.16,0.37,0.16418,---,---,---
11/27/2016 03:21:31,16.42,11.94,0.35,0.30762,---,---,---
11/27/2016 03:22:31,16.42,12.86,1.33,0.32837,---,---,---
11/27/2016 03:23:31,16.41,9.45,0.82,0.23682,---,---,---
11/27/2016 03:24:31,16.41,12.78,0.66,0.20874,---,---,---
11/27/2016 03:25:31,16.41,10.27,1,0.20752,---,---,---
11/27/2016 03:26:31,16.42,10.35,0.76,0.29053,---,---,---
11/27/2016 03:27:31,16.42,10.5,1.02,0.18677,---,---,---
11/27/2016 03:28:31,16.43,12.34,0,0.18494,---,---,---
11/27/2016 03:29:31,16.42,9.53,0,0.22217,---,---,---
11/27/2016 03:30:31,16.42,10.53,0.35,0.20935,---,---,---
11/27/2016 03:31:31,16.41,13.92,1.04,0.19653,---,---,---
11/27/2016 03:32:31,16.41,9.05,0.96,0.39368,---,---,---
11/27/2016 03:33:31,16.39,8.71,1.09,0.25879,---,---,---
11/27/2016 03:34:31,16.39,9.97,0.43,0.18555,---,---,---
11/27/2016 03:35:31,16.39,11.52,0,0.23499,---,---,---
11/27/2016 03:36:31,16.4,12.3,1.09,0.32593,---,---,---
11/27/2016 03:37:31,16.39,9.42,1.78,0.29724,---,---,---
11/27/2016 03:38:31,16.39,13.82,0.42,0.09644,---,---,---
11/27/2016 03:39:31,16.39,9.31,0,0.14038,---,---,---
11/27/2016 03:40:31,16.4,9.09,0.1,0.17761,---,---,---
11/27/2016 03:41:31,16.4,15.59,1.23,0.41199,---,---,---
11/27/2016 03:42:31,16.37,9.42,1.28,0.21484,---,---,---
11/27/2016 03:43:31,16.36,11.89,1.2,0.29663,---,---,---
11/27/2016 03:44:31,16.35,9.53,0.4,0.24353,---,---,---
11/27/2016 03:45:31,16.35,12.04,1.06,0.29541,---,---,---
11/27/2016 03:46:31,16.35,11.97,0.65,0.22888,---,---,---
11/27/2016 03:47:31,16.35,12.48,0.29,0.28137,---,---,---
11/27/2016 03:48:31,16.36,10.34,0.91,0.27222,---,---,---
11/27/2016 03:49:31,16.36,13.01,0.74,0.2948,---,---,---
11/27/2016 03:50:31,16.36,11.97,0.67,0.2179,---,---,---
11/27/2016 03:51:31,16.37,11.89,0,0.19043,---,---,---
11/27/2016 03:52:31,16.41,16.09,0.4,0.36987,---,---,---
11/27/2016 03:53:31,16.41,12.93,0.59,0.16602,---,---,---
11/27/2016 03:54:31,16.43,17.51,0.12,0.15015,---,---,---
11/27/2016 03:55:31,16.45,11.9,0.52,0.41138,---,---,---
11/27/2016 03:56:31,16.45,14.34,0.27,0.08728,---,---,---
11/27/2016 03:57:31,16.46,11.79,0.73,0.26123,---,---,---
11/27/2016 03:58:31,16.46,14.15,0.69,0.10864,---,---,---
11/27/2016 03:59:31,16.47,15.71,0,0.13611,---,---,---
11/27/2016 04:00:31,16.48,10.38,0.29,0.23621,---,---,---
11/27/2016 04:01:31,16.47,10.2,0.69,0.21057,---,---,---
11/27/2016 04:02:31,16.46,10.23,0,0.17456,---,---,---
11/27/2016 04:03:31,16.47,11.98,1.17,0.33752,---,---,---
11/27/2016 04:04:31,16.45,9.35,1.69,0.30273,---,---,---
11/27/2016 04:05:31,16.45,10.94,1.66,0.20386,---,---,---
11/27/2016 04:06:31,16.45,12.6,1.01,0.224,---,---,---
11/27/2016 04:07:31,16.45,14.5,0.38,0.23438,---,---,---
11/27/2016 04:08:31,16.44,9.57,1.09,0.32593,---,---,---
11/27/2016 04:09:31,16.43,15.32,0.35,0.12512,---,---,---
11/27/2016 04:10:31,16.41,12.3,0.59,0.18311,---,---,---
11/27/2016 04:11:31,16.41,11.78,0.49,0.2533,---,---,---
11/27/2016 04:12:31,16.42,9.64,0.17,0.25146,---,---,---
11/27/2016 04:13:31,16.42,10.2,0.77,0.23315,---,---,---
11/27/2016 04:14:31,16.42,10.64,0.03,0.14465,---,---,---
11/27/2016 04:15:31,16.43,11.76,0.27,0.26855,---,---,---
11/27/2016 04:16:31,16.41,9.2,0.35,0.31006,---,---,---
11/27/2016 04:17:31,16.4,9.16,1.42,0.32593,---,---,---
11/27/2016 04:18:31,16.39,8.79,1.97,0.23132,---,---,---
11/27/2016 04:19:31,16.39,9.82,0.64,0.30579,---,---,---
11/27/2016 04:20:32,16.37,12.82,1.8,0.36621,---,---,---
11/27/2016 04:21:31,16.39,14.92,1.24,0.41199,---,---,---
11/27/2016 04:22:31,16.4,11.08,1.49,0.22766,---,---,---
11/27/2016 04:23:31,16.4,10.71,0.64,0.26489,---,---,---
11/27/2016 04:24:31,16.4,10.41,0.16,0.19409,---,---,---
11/27/2016 04:25:31,16.41,11.45,1.41,0.26001,---,---,---
11/27/2016 04:26:31,16.4,10.27,0.49,0.18982,---,---,---
11/27/2016 04:27:31,16.4,11.01,0.78,0.33264,---,---,---
11/27/2016 04:28:31,16.41,12.42,1.21,0.26306,---,---,---
11/27/2016 04:29:32,16.42,13.25,2.53,0.54138,---,---,---
11/27/2016 04:30:31,16.41,9.42,2.33,0.18311,---,---,---
11/27/2016 04:31:32,16.4,9.42,0.37,0.19287,---,---,---
11/27/2016 04:32:32,16.39,14.18,0.52,0.17822,---,---,---
11/27/2016 04:33:31,16.36,11.86,0.59,0.20508,---,---,---
11/27/2016 04:34:31,16.37,10.93,1.25,0.40588,---,---,---
11/27/2016 04:35:31,16.39,12.71,1.11,0.22766,---,---,---
11/27/2016 04:36:31,16.36,14.34,1.51,0.42175,---,---,---
11/27/2016 04:37:31,16.36,10.79,2.14,0.33142,---,---,---
11/27/2016 04:38:32,16.36,10.53,1.77,0.21484,---,---,---
11/27/2016 04:39:32,16.36,10.75,0.73,0.25574,---,---,---
11/27/2016 04:40:31,16.37,12.22,0.62,0.25574,---,---,---
11/27/2016 04:41:32,16.39,9.53,0.48,0.21667,---,---,---
11/27/2016 04:42:32,16.4,11.15,0.16,0.16418,---,---,---
11/27/2016 04:43:31,16.41,11.75,0.3,0.27527,---,---,---
11/27/2016 04:44:31,16.4,13.16,1.01,0.1886,---,---,---
11/27/2016 04:45:32,16.37,11.26,1.34,0.33081,---,---,---
11/27/2016 04:46:31,16.36,13.4,1.71,0.32471,---,---,---
11/27/2016 04:47:32,16.34,10.12,0.92,0.14221,---,---,---
11/27/2016 04:48:32,16.34,10.79,0.18,0.1709,---,---,---
11/27/2016 04:49:32,16.33,11.34,0,0.26245,---,---,---
11/27/2016 04:50:32,16.31,9.49,0.43,0.23682,---,---,---
11/27/2016 04:51:32,16.31,10.49,1.44,0.45532,---,---,---
11/27/2016 04:52:31,16.31,9.27,1.78,0.29419,---,---,---
11/27/2016 04:53:31,16.32,10.57,1.28,0.22888,---,---,---
11/27/2016 04:54:31,16.32,10.27,1.16,0.3894,---,---,---
11/27/2016 04:55:31,16.31,11.67,1.46,0.1709,---,---,---
11/27/2016 04:56:31,16.3,11.78,0.67,0.3186,---,---,---
11/27/2016 04:57:31,16.3,10.08,2.18,0.32471,---,---,---
11/27/2016 04:58:31,16.3,11.01,0.42,0.22644,---,---,---
11/27/2016 04:59:31,16.3,12.26,0.25,0.14526,---,---,---
11/27/2016 05:00:31,16.3,12.48,0.51,0.26611,---,---,---
11/27/2016 05:01:31,16.29,11.49,1.59,0.28076,---,---,---
11/27/2016 05:02:32,16.3,10.93,0.04,0.07385,---,---,---
11/27/2016 05:03:32,16.31,11.04,1.2,0.43152,---,---,---
11/27/2016 05:04:32,16.3,14.41,1.1,0.14099,---,---,---
11/27/2016 05:05:32,16.29,10.41,0.49,0.18921,---,---,---
11/27/2016 05:06:32,16.29,15.9,0.58,0.11108,---,---,---
11/27/2016 05:07:32,16.3,13.16,0,0.04883,---,---,---
11/27/2016 05:08:32,16.31,10.01,1.11,0.31738,---,---,---
11/27/2016 05:09:32,16.31,13.05,1.48,0.19714,---,---,---
11/27/2016 05:10:32,16.31,12.67,0.18,0.17029,---,---,---
11/27/2016 05:11:32,16.32,9.75,0.72,0.24414,---,---,---
11/27/2016 05:12:32,16.31,11.23,1.96,0.26489,---,---,---
11/27/2016 05:13:32,16.32,13.28,0.5,0.06531,---,---,---
11/27/2016 05:14:32,16.32,11.89,0,0.13611,---,---,---
11/27/2016 05:15:32,16.33,14.06,1.11,0.18555,---,---,---
11/27/2016 05:16:32,16.32,10.82,0.95,0.31799,---,---,---
11/27/2016 05:17:32,16.31,9.27,1.39,0.37354,---,---,---
11/27/2016 05:18:32,16.3,11.56,0.55,0.1709,---,---,---
11/27/2016 05:19:32,16.29,11.6,0.89,0.32776,---,---,---
11/27/2016 05:20:32,16.29,10.01,1.24,0.28137,---,---,---
11/27/2016 05:21:32,16.29,11.93,1.68,0.41199,---,---,---
11/27/2016 05:22:31,16.28,10.97,0.87,0.14648,---,---,---
11/27/2016 05:23:32,16.28,10.67,0.31,0.21179,---,---,---
11/27/2016 05:24:32,16.28,10.41,0.9,0.21484,---,---,---
11/27/2016 05:25:32,16.28,14.45,1.51,0.3125,---,---,---
11/27/2016 05:26:32,16.27,12.93,1.05,0.23071,---,---,---
11/27/2016 05:27:32,16.28,10.57,1.01,0.31494,---,---,---
11/27/2016 05:28:32,16.28,12.12,0.9,0.18066,---,---,---
11/27/2016 05:29:32,16.26,10.16,1.47,0.20203,---,---,---
11/27/2016 05:30:32,16.26,9.75,1.65,0.42542,---,---,---
11/27/2016 05:31:32,16.27,8.93,2.43,0.32532,---,---,---
11/27/2016 05:32:32,16.28,11.82,1.03,0.20752,---,---,---
11/27/2016 05:33:32,16.29,9.78,1.47,0.35034,---,---,---
11/27/2016 05:34:32,16.28,11.93,0.71,0.16235,---,---,---
11/27/2016 05:35:32,16.29,10.93,0.18,0.40039,---,---,---
11/27/2016 05:36:32,16.3,12.44,0.56,0.23499,---,---,---
11/27/2016 05:37:32,16.3,9.75,1.13,0.24048,---,---,---
11/27/2016 05:38:32,16.3,13.01,0.44,0.18066,---,---,---
11/27/2016 05:39:32,16.3,11.93,0.85,0.29968,---,---,---
11/27/2016 05:40:32,16.3,10.97,1.53,0.36987,---,---,---
11/27/2016 05:41:32,16.29,12.22,0.86,0.1239,---,---,---
11/27/2016 05:42:32,16.3,10.34,0.89,0.35461,---,---,---
11/27/2016 05:43:32,16.29,9.67,0.97,0.39612,---,---,---
11/27/2016 05:44:32,16.27,10.86,1.75,0.54993,---,---,---
11/27/2016 05:45:32,16.26,11.3,1.21,0.13794,---,---,---
11/27/2016 05:46:32,16.27,13.32,0,0.16602,---,---,---
11/27/2016 05:47:32,16.26,10.16,0.7,0.26733,---,---,---
11/27/2016 05:48:32,16.26,9.05,1.2,0.41809,---,---,---
11/27/2016 05:49:32,16.26,11.97,2.5,0.49927,---,---,---
11/27/2016 05:50:32,16.24,9.71,2.41,0.44739,---,---,---
11/27/2016 05:51:32,16.26,9.16,0.9,0.28015,---,---,---
11/27/2016 05:52:32,16.26,13.87,1.57,0.17334,---,---,---
11/27/2016 05:53:32,16.24,9.48,0.43,0.34607,---,---,---
11/27/2016 05:54:32,16.24,10.74,0.98,0.21362,---,---,---
11/27/2016 05:55:32,16.24,9.45,1.2,0.39185,---,---,---
11/27/2016 05:56:32,16.21,11.74,1.49,0.34912,---,---,---
11/27/2016 05:57:32,16.2,14.4,1.22,0.29846,---,---,---
11/27/2016 05:58:32,16.2,9.26,1.84,0.5072,---,---,---
11/27/2016 05:59:32,16.19,10.52,2.32,0.49866,---,---,---
11/27/2016 06:00:32,16.17,10.59,2.85,0.26306,---,---,---
11/27/2016 06:01:32,16.16,12.07,0.65,0.18311,---,---,---
11/27/2016 06:02:32,16.15,9.93,0.54,0.26794,---,---,---
11/27/2016 06:03:32,16.16,10.45,0.83,0.17578,---,---,---
11/27/2016 06:04:32,16.17,11.07,0.3,0.22949,---,---,---
11/27/2016 06:05:32,16.16,10.15,1.56,0.44922,---,---,---
11/27/2016 06:06:32,16.15,10.11,1.58,0.23499,---,---,---
11/27/2016 06:07:32,16.16,10.81,0.21,0.16052,---,---,---
11/27/2016 06:08:32,16.17,9.85,0.94,0.38513,---,---,---
11/27/2016 06:09:32,16.16,10.74,1.31,0.30762,---,---,---
11/27/2016 06:10:32,16.15,11.07,1.42,0.20996,---,---,---
11/27/2016 06:11:32,16.15,12.89,0.56,0.09766,---,---,---
11/27/2016 06:12:32,16.16,13.39,0.07,0.20752,---,---,---
11/27/2016 06:13:32,16.17,11.44,0.85,0.18616,---,---,---
11/27/2016 06:14:32,16.18,13.27,0.29,0.15686,---,---,---
11/27/2016 06:15:32,16.16,9.15,2.12,0.30945,---,---,---
11/27/2016 06:16:32,16.15,13.58,1.82,0.25757,---,---,---
11/27/2016 06:17:32,16.14,10,1.72,0.33752,---,---,---
11/27/2016 06:18:32,16.14,14.79,2.24,0.51697,---,---,---
11/27/2016 06:19:32,16.15,10,2.78,0.28809,---,---,---
11/27/2016 06:20:32,16.15,9.56,1.69,0.12939,---,---,---
11/27/2016 06:21:32,16.16,11,1.16,0.23865,---,---,---
11/27/2016 06:22:32,16.17,10.26,0.99,0.22949,---,---,---
11/27/2016 06:23:32,16.17,13,0.86,0.41687,---,---,---
11/27/2016 06:24:32,16.15,10.04,2.38,0.30334,---,---,---
11/27/2016 06:25:32,16.15,13.12,0.92,0.30273,---,---,---
11/27/2016 06:26:32,16.14,11.77,2.39,0.29602,---,---,---
11/27/2016 06:27:32,16.14,10.48,1.57,0.2655,---,---,---
11/27/2016 06:28:32,16.13,13.82,1.5,0.17883,---,---,---
11/27/2016 06:29:32,16.15,10.56,4.08,0.65063,---,---,---
11/27/2016 06:30:32,16.16,10.15,5.35,0.70557,---,---,---
11/27/2016 06:31:32,16.16,10.26,6.2,0.67261,---,---,---
11/27/2016 06:32:32,16.15,11.59,8.38,0.91003,---,---,---
11/27/2016 06:33:32,16.14,10.11,7.13,0.65796,---,---,---
11/27/2016 06:34:32,16.13,10,6.18,0.70862,---,---,---
11/27/2016 06:35:32,16.12,10.45,9.46,0.81665,---,---,---
11/27/2016 06:36:32,16.11,11.44,8.41,0.72021,---,---,---
11/27/2016 06:37:32,16.13,9.48,9.46,0.88501,---,---,---
11/27/2016 06:38:32,16.15,14.64,12.63,1.53931,---,---,---
11/27/2016 06:39:32,16.16,11.07,16.17,1.14746,---,---,---
11/27/2016 06:40:32,16.16,9.85,12.21,1.19324,---,---,---
11/27/2016 06:41:32,16.16,10.78,17.28,1.45691,---,---,---
11/27/2016 06:42:32,16.16,11.63,12.36,1.07544,---,---,---
11/27/2016 06:43:32,16.16,11.44,14.33,1.297,---,---,---
11/27/2016 06:44:32,16.15,11,21.65,1.64856,---,---,---
11/27/2016 06:45:32,16.16,11.63,26.84,1.27197,---,---,---
11/27/2016 06:46:32,16.16,13.78,16.4,1.49841,---,---,---
11/27/2016 06:47:32,16.18,10.59,20.06,1.07239,---,---,---
11/27/2016 06:48:32,16.19,12.47,20.39,1.57288,---,---,---
11/27/2016 06:49:32,16.19,13.35,18.97,1.41052,---,---,---
11/27/2016 06:50:32,16.19,12.33,20.77,1.4502,---,---,---
11/27/2016 06:51:32,16.18,9.89,17.49,0.755,---,---,---
11/27/2016 06:52:32,16.18,14.91,13.26,1.62476,---,---,---
11/27/2016 06:53:32,16.19,10.96,20.36,1.43433,---,---,---
11/27/2016 06:54:32,16.19,10.81,19.5,1.43066,---,---,---
11/27/2016 06:55:32,16.19,10.96,20.9,1.40015,---,---,---
11/27/2016 06:56:32,16.17,11.44,15.82,1.073,---,---,---
11/27/2016 06:57:32,16.17,9.3,10.62,0.84045,---,---,---
11/27/2016 06:58:32,16.17,10.48,12.9,1.22375,---,---,---
11/27/2016 06:59:32,16.17,12.73,15.89,1.31348,---,---,---
11/27/2016 07:00:32,16.17,13.27,18.62,1.55823,---,---,---
11/27/2016 07:01:32,16.17,12.44,17.71,1.21033,---,---,---
11/27/2016 07:02:32,16.17,10.15,12.87,0.97534,---,---,---
11/27/2016 07:03:32,16.18,11.03,14.71,1.22559,---,---,---
11/27/2016 07:04:32,16.18,9.89,13.19,0.80811,---,---,---
11/27/2016 07:05:32,16.19,13.23,13.09,1.23535,---,---,---
11/27/2016 07:06:32,16.18,10.19,15.53,1.09436,---,---,---
11/27/2016 07:07:32,16.17,10.63,9.35,0.59509,---,---,---
11/27/2016 07:08:32,16.18,13.04,11.15,1.03455,---,---,---
11/27/2016 07:09:32,16.18,11.03,11.75,0.96619,---,---,---
11/27/2016 07:10:32,16.18,11.41,11.57,1.00281,---,---,---
11/27/2016 07:11:32,16.16,10.89,9.42,0.65857,---,---,---
11/27/2016 07:12:32,16.16,10.07,8.97,0.76233,---,---,---
11/27/2016 07:13:32,16.18,10.56,9.32,0.87585,---,---,---
11/27/2016 07:14:32,16.18,13.94,9.35,1.15234,---,---,---
11/27/2016 07:15:32,16.18,14.4,12.46,0.85388,---,---,---
11/27/2016 07:16:32,16.18,11.93,9.61,0.56519,---,---,---
11/27/2016 07:17:32,16.18,12.41,12.7,1.02478,---,---,---
11/27/2016 07:18:32,16.2,11.07,7.55,0.87708,---,---,---
11/27/2016 07:19:32,16.21,10.45,6.43,0.83862,---,---,---
11/27/2016 07:20:32,16.24,10.78,8.06,0.51697,---,---,---
11/27/2016 07:21:32,16.26,10.82,5.78,0.49561,---,---,---
11/27/2016 07:22:32,16.26,14.89,8.04,0.97412,---,---,---
11/27/2016 07:23:32,16.27,11.3,9.17,0.62927,---,---,---
11/27/2016 07:24:32,16.26,11.12,9.79,1.08887,---,---,---
11/27/2016 07:25:32,16.26,11.56,10.69,0.77148,---,---,---
11/27/2016 07:26:32,16.28,12.34,8.66,0.74402,---,---,---
11/27/2016 07:27:32,16.28,11.45,7.9,0.73853,---,---,---
11/27/2016 07:28:32,16.3,10.34,8.06,0.65125,---,---,---
11/27/2016 07:29:32,16.3,11.04,6.13,0.60059,---,---,---
11/27/2016 07:30:32,16.3,10.6,4.3,0.66101,---,---,---
11/27/2016 07:31:32,16.3,12.3,7.68,0.65247,---,---,---
11/27/2016 07:32:32,16.31,12.08,7.98,0.86792,---,---,---
11/27/2016 07:33:32,16.33,10.53,7.54,0.70801,---,---,---
11/27/2016 07:34:32,16.33,10.67,6.64,0.90393,---,---,---
11/27/2016 07:35:32,16.35,11.15,5.46,0.44128,---,---,---
11/27/2016 07:36:34,16.37,11.64,4.01,0.64026,---,---,---
11/27/2016 07:37:32,16.4,10.38,6.4,0.46448,---,---,---
11/27/2016 07:38:32,16.39,10.64,5.26,0.42603,---,---,---
11/27/2016 07:39:32,16.39,10.75,7.52,0.66284,---,---,---
11/27/2016 07:40:32,16.39,11.34,5.75,0.50476,---,---,---
11/27/2016 07:41:32,16.4,11.86,4.62,0.59326,---,---,---
11/27/2016 07:42:32,16.41,10.53,5.53,0.34546,---,---,---
11/27/2016 07:43:32,16.42,10.61,5.19,0.54321,---,---,---
11/27/2016 07:44:32,16.43,10.68,4.92,0.56274,---,---,---
11/27/2016 07:45:32,16.42,11.42,5.94,0.67383,---,---,---
11/27/2016 07:46:32,16.4,11.15,4.91,0.6488,---,---,---
11/27/2016 07:47:32,16.39,12.3,4.75,0.6366,---,---,---
11/27/2016 07:48:32,16.39,10.53,5.57,0.61401,---,---,---
11/27/2016 07:49:32,16.4,10.67,5.21,0.48523,---,---,---
11/27/2016 07:50:32,16.41,10.42,4.46,0.47485,---,---,---
11/27/2016 07:51:32,16.41,11.6,5.05,0.56946,---,---,---
11/27/2016 07:52:32,16.41,10.57,4.41,0.40466,---,---,---
11/27/2016 07:53:32,16.41,12.09,2.7,0.38086,---,---,---
11/27/2016 07:54:32,16.43,11.12,3.46,0.34363,---,---,---
11/27/2016 07:55:32,16.44,11.12,6.49,0.65308,---,---,---
11/27/2016 07:56:32,16.45,10.27,4.95,0.62683,---,---,---
11/27/2016 07:57:32,16.46,11.16,4.12,0.45898,---,---,---
11/27/2016 07:58:32,16.45,10.42,6.41,0.70251,---,---,---
11/27/2016 07:59:32,16.44,11.94,5.76,0.50171,---,---,---
11/27/2016 08:00:32,16.45,13.44,4.79,0.61279,---,---,---
11/27/2016 08:01:32,16.46,12.27,5.96,0.58899,---,---,---
11/27/2016 08:02:32,16.48,11.05,5.07,0.52124,---,---,---
11/27/2016 08:03:32,16.48,10.9,5.76,0.40344,---,---,---
11/27/2016 08:04:32,16.47,12.86,4.51,0.40283,---,---,---
11/27/2016 08:05:32,16.49,10.23,4.26,0.38147,---,---,---
11/27/2016 08:06:32,16.49,10.79,4.02,0.47913,---,---,---
11/27/2016 08:07:32,16.49,10.46,4.7,0.46814,---,---,---
11/27/2016 08:08:32,16.48,10.83,6.25,0.62073,---,---,---
11/27/2016 08:09:32,16.48,10.35,5.69,0.6781,---,---,---
11/27/2016 08:10:32,16.48,10.72,5.47,0.59021,---,---,---
11/27/2016 08:11:34,16.49,11.16,4.4,0.31433,---,---,---
11/27/2016 08:12:32,16.51,10.23,3.12,0.66528,---,---,---
11/27/2016 08:13:32,16.52,14.62,5.8,0.38574,---,---,---
11/27/2016 08:14:32,16.52,11.27,3.23,0.54321,---,---,---
11/27/2016 08:15:32,16.55,12.94,3.89,0.42175,---,---,---
11/27/2016 08:16:32,16.55,11.72,5,0.62622,---,---,---
11/27/2016 08:17:32,16.52,11.86,6.18,0.54932,---,---,---
11/27/2016 08:18:32,16.52,10.83,3.71,0.55054,---,---,---
11/27/2016 08:19:32,16.55,13.29,3.07,0.29602,---,---,---
11/27/2016 08:20:32,16.56,12.57,3.34,0.48279,---,---,---
11/27/2016 08:21:32,16.56,11.49,4.44,0.57068,---,---,---
11/27/2016 08:22:32,16.57,10.75,3.1,0.34058,---,---,---
11/27/2016 08:23:32,16.59,11.01,3,0.37048,---,---,---
11/27/2016 08:24:32,16.6,13.57,4.18,0.38086,---,---,---
11/27/2016 08:25:32,16.6,10.83,3.01,0.33997,---,---,---
11/27/2016 08:26:32,16.6,11.02,3.96,0.56335,---,---,---
11/27/2016 08:27:32,16.6,10.69,4.09,0.32166,---,---,---
11/27/2016 08:28:32,16.6,10.25,3.56,0.41199,---,---,---
11/27/2016 08:29:32,16.61,11.43,2.95,0.47119,---,---,---
11/27/2016 08:30:32,16.62,11.51,3.26,0.45532,---,---,---
11/27/2016 08:31:32,16.63,12.61,3.78,0.495,---,---,---
11/27/2016 08:32:32,16.63,11.47,3.83,0.45044,---,---,---
11/27/2016 08:33:32,16.65,11.28,5.16,0.49316,---,---,---
11/27/2016 08:34:32,16.65,11.8,3.64,0.65674,---,---,---
11/27/2016 08:35:32,16.66,10.73,3.7,0.46875,---,---,---
11/27/2016 08:36:32,16.69,10.77,2.67,0.29236,---,---,---
11/27/2016 08:37:32,16.72,11.31,1.15,0.4834,---,---,---
11/27/2016 08:38:32,16.72,11.99,2.85,0.72754,---,---,---
11/27/2016 08:39:32,16.73,13.5,3.7,0.35278,---,---,---
11/27/2016 08:40:32,16.73,13.26,2.26,0.57129,---,---,---
11/27/2016 08:41:32,16.74,11.54,3.71,0.50293,---,---,---
11/27/2016 08:42:32,16.76,11.17,3.56,0.26978,---,---,---
11/27/2016 08:43:32,16.78,11.66,2.07,0.33325,---,---,---
11/27/2016 08:44:32,16.79,12.06,2.69,0.4126,---,---,---
11/27/2016 08:45:32,16.8,11.73,3.48,0.36804,---,---,---
11/27/2016 08:46:32,16.81,11.48,3.53,0.55237,---,---,---
11/27/2016 08:47:32,16.84,13.66,2.63,0.42114,---,---,---
11/27/2016 08:48:32,16.87,10.96,2.13,0.34119,---,---,---
11/27/2016 08:49:32,16.88,10.62,1.41,0.46326,---,---,---
11/27/2016 08:50:32,16.88,13.38,2.51,0.38757,---,---,---
11/27/2016 08:51:32,16.9,13.74,3.04,0.38513,---,---,---
11/27/2016 08:52:32,16.91,12.77,3.4,0.48584,---,---,---
11/27/2016 08:53:32,16.91,11.8,3.43,0.44495,---,---,---
11/27/2016 08:54:32,16.9,10.88,2.64,0.224,---,---,---
11/27/2016 08:55:32,16.92,10.51,2.66,0.26489,---,---,---
11/27/2016 08:56:32,16.94,11.85,3.19,0.54199,---,---,---
11/27/2016 08:57:32,16.95,11.59,2.89,0.34607,---,---,---
11/27/2016 08:58:32,16.95,11.52,3.81,0.50171,---,---,---
11/27/2016 08:59:32,16.94,13.05,3.53,0.26123,---,---,---
11/27/2016 09:00:32,16.94,15.24,1.89,0.30823,---,---,---
11/27/2016 09:01:32,16.95,13.71,2.64,0.41931,---,---,---
11/27/2016 09:02:32,16.96,12.08,1.75,0.37964,---,---,---
11/27/2016 09:03:32,17,13.12,2.2,0.20691,---,---,---
11/27/2016 09:04:32,17.01,12.3,1.85,0.43152,---,---,---
11/27/2016 09:05:32,17.02,12.82,3.29,0.62683,---,---,---
11/27/2016 09:06:32,17.02,14.21,4.26,0.49255,---,---,---
11/27/2016 09:07:32,17.03,14.06,2.36,0.37048,---,---,---
11/27/2016 09:08:32,17.02,13.94,3.42,0.59326,---,---,---
11/27/2016 09:09:32,17.04,17.07,2.56,0.29236,---,---,---
11/27/2016 09:10:32,17.06,15.74,2.17,0.35461,---,---,---
11/27/2016 09:11:32,17.08,13.63,2.13,0.38208,---,---,---
11/27/2016 09:12:32,17.09,15.24,1.47,0.27222,---,---,---
11/27/2016 09:13:32,17.09,13.16,1.55,0.15015,---,---,---
11/27/2016 09:14:32,17.13,16.22,1.35,0.34424,---,---,---
11/27/2016 09:15:32,17.15,15.67,2.6,0.40649,---,---,---
11/27/2016 09:16:32,17.16,14.22,1.83,0.15991,---,---,---
11/27/2016 09:17:32,17.18,13.13,1.82,0.50781,---,---,---
11/27/2016 09:18:32,17.18,16.06,2.77,0.38025,---,---,---
11/27/2016 09:19:32,17.18,12.67,1.37,0.30518,---,---,---
11/27/2016 09:20:32,17.2,12.71,1.45,0.2478,---,---,---
11/27/2016 09:21:32,17.21,11.01,2.94,0.44556,---,---,---
11/27/2016 09:22:32,17.24,15.95,1.81,0.26855,---,---,---
11/27/2016 09:23:32,17.25,17.16,1.4,0.24231,---,---,---
11/27/2016 09:24:32,17.24,15.91,1.81,0.35522,---,---,---
11/27/2016 09:25:32,17.24,13.01,2.55,0.26123,---,---,---
11/27/2016 09:26:32,17.25,15.91,1.09,0.29541,---,---,---
11/27/2016 09:27:32,17.26,14.34,1.47,0.42175,---,---,---
11/27/2016 09:28:32,17.29,13.79,3.19,0.45532,---,---,---
11/27/2016 09:29:32,17.3,14.74,1.91,0.31128,---,---,---
11/27/2016 09:30:32,17.31,14.66,2.15,0.33691,---,---,---
11/27/2016 09:31:32,17.31,13.41,2.88,0.354,---,---,---
11/27/2016 09:32:32,17.32,15.13,1.76,0.29968,---,---,---
11/27/2016 09:33:32,17.32,13.18,1.58,0.34424,---,---,---
11/27/2016 09:34:32,17.34,14.98,2.49,0.40955,---,---,---
11/27/2016 09:35:32,17.37,13.49,1.75,0.37109,---,---,---
